Code;Actie;Beleidsitem code;Algemene rekening;Economische sectorcode;Investeringsenveloppe;Eerste omschrijving;2014;2015;2016;2017;2018;2019
BP2014_2019-1/GBB-CBS/0050-00/7050003/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0050-00;7050003;500;IE-GEEN;Opbrengsten uit verpachtingen;€ 5,915.00;€ 5,915.00;€ 6,033.30;€ 6,033.30;€ 6,033.30;€ 6,153.97
BP2014_2019-1/GBB-CBS/0050-00/7050999/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0050-00;7050999;500;IE-GEEN;Andere huuropbrengsten;€ 670.00;;;;;
BP2014_2019-1/GBB-CBS/0050-00/7060002/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0050-00;7060002;500;IE-GEEN;Opbrengsten uit jachtrechten;€ 3,472.34;€ 3,472.34;€ 3,472.34;€ 3,472.34;€ 3,472.34;€ 3,472.34
BP2014_2019-1/GBB-CBS/0090-00/7040999/BESTUUR/CBS/400/IE-GEEN/O;GBB-CBS;0090-00;7040999;400;IE-GEEN;Retributie wapenwet;€ 400.00;€ 400.00;€ 400.00;€ 400.00;€ 400.00;€ 400.00
BP2014_2019-1/GBB-CBS/0100-00/6200000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6200000;500;IE-GEEN;Bezoldiging burgemeester en schepenen;€ 191,150.00;€ 195,928.75;€ 200,826.97;€ 205,847.64;€ 210,993.83;€ 216,268.68
BP2014_2019-1/GBB-CBS/0100-00/6200001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6200001;500;IE-GEEN;Presentiegelden;€ 26,000.00;€ 29,000.00;€ 29,000.00;€ 29,000.00;€ 29,000.00;€ 32,000.00
BP2014_2019-1/GBB-CBS/0100-00/6200300/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6200300;500;IE-GEEN;Dienstverplaatsingen;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00
BP2014_2019-1/GBB-CBS/0100-00/6206100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6206100;500;IE-GEEN;Vakantiegeld mandatarissen;€ 6,250.00;€ 6,900.00;€ 6,566.41;€ 6,730.57;€ 6,898.83;€ 7,071.30
BP2014_2019-1/GBB-CBS/0100-00/6210000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6210000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - politiek personeel;€ 4,150.00;€ 4,253.75;€ 4,360.09;€ 4,469.10;€ 4,580.82;€ 4,695.34
BP2014_2019-1/GBB-CBS/0100-00/6231005/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6231005;500;IE-GEEN;Verzekering arbeidsongevallen;€ 1,100.00;€ 1,522.00;€ 1,544.44;€ 1,567.33;€ 1,590.68;€ 1,614.49
BP2014_2019-1/GBB-CBS/0100-00/6231005/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0100-00;6231005;700;IE-GEEN;Verzekering arbeidsongevallen;€ 419.50;;;;;
BP2014_2019-1/GBB-CBS/0100-00/6240000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0100-00;6240000;500;IE-GEEN;Pensioenen politiek personeel;€ 95,400.00;€ 97,308.00;€ 99,254.16;€ 101,239.24;€ 103,264.03;€ 105,329.31
BP2014_2019-1/GBB-CBS/0110-00/6141003/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0110-00;6141003;600;IE-GEEN;Post- en frankeringskosten;€ 18,200.00;€ 18,200.00;€ 18,200.00;€ 18,200.00;€ 18,200.00;€ 18,200.00
BP2014_2019-1/GBB-CBS/0110-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0110-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 10.00;€ 1.00;€ 1.00;€ 1.00;€ 1.00;€ 1.00
BP2014_2019-1/GBB-CBS/0110-00/6141800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0110-00;6141800;600;IE-GEEN;Onderhoudscontracten meubilair en bureaumateriaal;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0110-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 38,430.00;€ 44,991.43;€ 46,116.22;€ 47,269.12;€ 48,450.85;€ 49,662.12
BP2014_2019-1/GBB-CBS/0110-00/6202000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6202000;500;IE-GEEN;Bezoldigingen gesubsidieerde contractuelen;€ 29,612.00;€ 30,702.30;€ 31,111.11;€ 32,488.89;€ 33,286.11;€ 34,103.26
BP2014_2019-1/GBB-CBS/0110-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 6,662.50;€ 6,829.06;€ 6,999.79;€ 7,174.78;€ 7,354.15;€ 7,538.01
BP2014_2019-1/GBB-CBS/0110-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 6,812.50;€ 7,085.00;€ 7,368.40;€ 7,589.45;€ 7,817.14;€ 8,051.65
BP2014_2019-1/GBB-CBS/0110-00/6212000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6212000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - gesubsidieerde contractuelen;€ 1,452.00;€ 1,488.30;€ 1,525.51;€ 1,563.65;€ 1,602.74;€ 1,642.80
BP2014_2019-1/GBB-CBS/0110-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 412.50;€ 420.75;€ 429.17;€ 437.75;€ 446.50;€ 455.43
BP2014_2019-1/GBB-CBS/0110-00/6222000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6222000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 638.00;€ 653.95;€ 670.30;€ 687.06;€ 704.23;€ 721.84
BP2014_2019-1/GBB-CBS/0110-00/6222100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6222100;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;€ 233.20;€ 237.86;€ 242.62;€ 247.47;€ 252.42;€ 257.47
BP2014_2019-1/GBB-CBS/0110-00/6231001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6231001;500;IE-GEEN;Bijdragen aan de gemeentelijke sociale dienst;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0110-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 2,700.00;€ 2,700.00;€ 27,000.00;€ 2,700.00;€ 2,700.00;€ 2,700.00
BP2014_2019-1/GBB-CBS/0110-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0110-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 94.00;€ 95.41;€ 96.84;€ 98.29;€ 99.77;€ 101.26
BP2014_2019-1/GBB-CBS/0110-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0110-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00
BP2014_2019-1/GBB-CBS/0111-00/6131001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0111-00;6131001;600;IE-GEEN;Erelonen en vergoedingen notarissen, deurwaarders, advocaten;€ 1,000.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00
BP2014_2019-1/GBB-CBS/0111-00/6141007/BESTUUR/CBS/400/IE-GEEN/U;GBB-CBS;0111-00;6141007;400;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0111-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0111-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00
BP2014_2019-1/GBB-CBS/0111-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 110,250.00;€ 118,305.00;€ 120,934.13;€ 123,628.98;€ 126,391.20;€ 129,222.48
BP2014_2019-1/GBB-CBS/0111-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 15,200.00;€ 17,560.00;€ 17,949.50;€ 18,348.74;€ 18,757.96;€ 19,177.40
BP2014_2019-1/GBB-CBS/0111-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 24,300.00;€ 26,748.00;€ 27,702.72;€ 28,447.40;€ 29,124.42;€ 30,004.26
BP2014_2019-1/GBB-CBS/0111-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 451.00;€ 460.02;€ 469.22;€ 478.60;€ 488.18;€ 497.94
BP2014_2019-1/GBB-CBS/0111-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00
BP2014_2019-1/GBB-CBS/0111-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0111-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 94.00;€ 95.41;€ 96.84;€ 98.29;€ 99.77;€ 101.26
BP2014_2019-1/GBB-CBS/0111-00/6599999/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0111-00;6599999;700;IE-GEEN;Overige diverse financiÃ«le kosten;€ 1,650.00;€ 1,080.00;€ 1,000.00;€ 920.00;€ 850.00;€ 770.00
BP2014_2019-1/GBB-CBS/0111-00/7405999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0111-00;7405999;300;IE-GEEN;Vlaamse ondersteuningspremie;€ 10,605.49;€ 4,810.00;€ 4,810.00;€ 4,810.00;€ 4,810.00;€ 4,810.00
BP2014_2019-1/GBB-CBS/0111-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0111-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 1,134.00;€ 1,134.00;€ 1,134.00;€ 1,134.00;€ 1,134.00;€ 1,134.00
BP2014_2019-1/GBB-CBS/0111-00/7599999/BESTUUR/CBS/700/IE-GEEN/O;GBB-CBS;0111-00;7599999;700;IE-GEEN;Andere financiÃ«le opbrengsten;€ 10.00;;;;;
BP2014_2019-1/GBB-CBS/0112-00/6130001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0112-00;6130001;600;IE-GEEN;Vergoedingen prestaties arbeidsgeneeskundige dienst;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0112-00/6131007/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0112-00;6131007;600;IE-GEEN;Erelonen en vergoedingen voor selectie personeel;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00
BP2014_2019-1/GBB-CBS/0112-00/6131999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0112-00;6131999;600;IE-GEEN;Andere erelonen en vergoedingen;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0112-00/6141007/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6141007;500;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 500.00;;;;;
BP2014_2019-1/GBB-CBS/0112-00/6141007/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0112-00;6141007;600;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 25,500.00;€ 23,500.00;€ 23,500.00;€ 23,500.00;€ 23,500.00;€ 23,500.00
BP2014_2019-1/GBB-CBS/0112-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 57,492.00;€ 58,929.30;€ 60,402.53;€ 61,912.60;€ 63,460.41;€ 65,046.92
BP2014_2019-1/GBB-CBS/0112-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 10,660.00;€ 10,926.50;€ 11,199.66;€ 11,479.65;€ 11,766.65;€ 12,060.81
BP2014_2019-1/GBB-CBS/0112-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 10,900.00;€ 11,172.50;€ 11,451.81;€ 11,738.11;€ 12,031.56;€ 12,332.35
BP2014_2019-1/GBB-CBS/0112-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 275.00;€ 281.50;€ 286.11;€ 291.83;€ 297.67;€ 303.62
BP2014_2019-1/GBB-CBS/0112-00/6231000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0112-00;6231000;600;IE-GEEN;Bijdragen aan arbeidsgeneeskundige dienst;€ 6,100.00;€ 6,464.00;€ 6,528.64;€ 6,593.93;€ 6,659.87;€ 6,726.46
BP2014_2019-1/GBB-CBS/0112-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00
BP2014_2019-1/GBB-CBS/0112-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0112-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 47.00;€ 47.71;€ 48.42;€ 49.15;€ 49.88;€ 50.63
BP2014_2019-1/GBB-CBS/0112-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0112-00;7406999;300;IE-GEEN;Subsidie diversiteitsplan;€ 2,500.00;€ 5,000.00;;;;
BP2014_2019-1/GBB-CBS/0112-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0112-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 378.00;€ 378.00;€ 378.00;€ 378.00;€ 378.00;€ 378.00
BP2014_2019-1/GBB-CBS/0119-00/2210500/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2210500;600;IE6;Gebouwen - culturele gebouwen - gemeenschapsgoederen;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0119-00/2210800/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2210800;600;IE6;plaatsen verwarming stockagelokalen loods;€ 2,500.00;;;;;
BP2014_2019-1/GBB-CBS/0119-00/2210807/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2210807;600;IE6;verbouwingswerken;€ 176,852.30;;;;;
BP2014_2019-1/GBB-CBS/0119-00/2291000/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2291000;600;IE6;Gebouwen - bedrijfsmatige MVA;€ 9,000.00;;;;;
BP2014_2019-1/GBB-CBS/0119-00/2400000/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2400000;600;IE6;kleine investeringen in meubilair en uitrusting;€ 2,384.78;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00
BP2014_2019-1/GBB-CBS/0119-00/2430000/BESTUUR/CBS/600/IE6/U;GBB-CBS;0119-00;2430000;600;IE6;vervanging auto JIP-072 (2000);;;€ 15,000.00;;;
BP2014_2019-1/GBB-CBS/0119-00/6040000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6040000;600;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0119-00/6103001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6103001;600;IE-GEEN;Benodigdheden voor gebouwen;€ 4,300.00;€ 3,000.00;€ 3,800.00;€ 3,800.00;€ 3,800.00;€ 3,800.00
BP2014_2019-1/GBB-CBS/0119-00/6103010/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6103010;600;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00
BP2014_2019-1/GBB-CBS/0119-00/6110000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6110000;600;IE-GEEN;Elektriciteit;€ 5,900.00;€ 5,988.50;€ 6,078.33;€ 6,169.50;€ 6,262.04;€ 6,355.98
BP2014_2019-1/GBB-CBS/0119-00/6111000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6111000;600;IE-GEEN;Gas;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00
BP2014_2019-1/GBB-CBS/0119-00/6113000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6113000;600;IE-GEEN;Water;€ 1,000.00;€ 1,015.00;€ 1,030.23;€ 1,045.68;€ 1,061.36;€ 1,077.28
BP2014_2019-1/GBB-CBS/0119-00/6131001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6131001;600;IE-GEEN;Erelonen en vergoedingen notarissen, deurwaarders, advocaten;€ 8,000.00;€ 5,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00
BP2014_2019-1/GBB-CBS/0119-00/6131002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6131002;600;IE-GEEN;Erelonen en vergoedingen consultancy;€ 21,500.00;€ 26,000.00;€ 15,000.00;€ 8,000.00;€ 14,500.00;€ 8,000.00
BP2014_2019-1/GBB-CBS/0119-00/6131004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6131004;600;IE-GEEN;Presentiegelden van commissies en jury's;€ 3,250.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0119-00/6135002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6135002;600;IE-GEEN;Uitgegeven was en linnen;€ 2,000.00;€ 2,000.00;€ 1,700.00;€ 1,700.00;€ 1,700.00;€ 1,700.00
BP2014_2019-1/GBB-CBS/0119-00/6141001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6141001;600;IE-GEEN;Kantoorbenodigdheden;€ 8,500.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00
BP2014_2019-1/GBB-CBS/0119-00/6141002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6141002;600;IE-GEEN;Documentatie en abonnementen;€ 13,000.00;€ 12,000.00;€ 13,000.00;€ 13,000.00;€ 13,000.00;€ 13,000.00
BP2014_2019-1/GBB-CBS/0119-00/6141004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6141004;600;IE-GEEN;Communicatiekosten telefoon en internet;€ 20,500.00;€ 20,500.00;€ 20,500.00;€ 20,500.00;€ 20,500.00;€ 20,500.00
BP2014_2019-1/GBB-CBS/0119-00/6141006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6141006;600;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 16,150.00;€ 16,150.00;€ 16,150.00;€ 16,150.00;€ 16,150.00;€ 16,150.00
BP2014_2019-1/GBB-CBS/0119-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0119-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 7.00;€ 7.00;€ 7.00;€ 7.00;€ 7.00;€ 7.00
BP2014_2019-1/GBB-CBS/0119-00/6141800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6141800;600;IE-GEEN;Onderhoudscontracten meubilair en bureaumateriaal;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0119-00/6142001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6142001;500;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 500.00;;;;;
BP2014_2019-1/GBB-CBS/0119-00/6142001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6142001;600;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 5,400.00;€ 4,000.00;€ 4,000.00;€ 4,000.00;€ 4,000.00;€ 4,000.00
BP2014_2019-1/GBB-CBS/0119-00/6142800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6142800;600;IE-GEEN;Onderhoudscontracten computermaterieel;€ 58,750.00;€ 65,250.00;€ 59,750.00;€ 59,750.00;€ 59,750.00;€ 59,750.00
BP2014_2019-1/GBB-CBS/0119-00/6142999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6142999;600;IE-GEEN;Overige informaticakosten;;€ 24,200.00;;;;
BP2014_2019-1/GBB-CBS/0119-00/6143001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6143001;600;IE-GEEN;Representatie- en receptiekosten & kosten onthaal;€ 12,500.00;€ 22,500.00;€ 22,500.00;€ 22,500.00;€ 22,500.00;€ 22,500.00
BP2014_2019-1/GBB-CBS/0119-00/6143004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6143004;600;IE-GEEN;Restaurantkosten;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0119-00/6150003/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6150003;600;IE-GEEN;Kosten van bewaking en veiligheid;€ 11,000.00;€ 12,000.00;€ 11,000.00;€ 11,000.00;€ 11,000.00;€ 11,000.00
BP2014_2019-1/GBB-CBS/0119-00/6150006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6150006;600;IE-GEEN;Lidmaatschappen;€ 11,500.00;€ 11,600.00;€ 11,600.00;€ 11,600.00;€ 11,600.00;€ 11,600.00
BP2014_2019-1/GBB-CBS/0119-00/6150011/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6150011;600;IE-GEEN;Kosten werkkleding;€ 400.00;€ 400.00;€ 400.00;€ 400.00;€ 400.00;€ 400.00
BP2014_2019-1/GBB-CBS/0119-00/6150800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6150800;600;IE-GEEN;Onderhoudscontracten technisch materieel;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00;€ 6,000.00
BP2014_2019-1/GBB-CBS/0119-00/6160001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6160001;600;IE-GEEN;Aankoop benodigdheden voor voertuigen;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00
BP2014_2019-1/GBB-CBS/0119-00/6160003/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6160003;600;IE-GEEN;Controle- en keuringskosten voertuigen;€ 150.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00
BP2014_2019-1/GBB-CBS/0119-00/6160004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6160004;600;IE-GEEN;Olie en brandstof voor voertuigen;€ 1,200.00;€ 1,200.00;€ 1,200.00;€ 1,200.00;€ 1,200.00;€ 1,200.00
BP2014_2019-1/GBB-CBS/0119-00/6160300/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0119-00;6160300;600;IE-GEEN;Onderhoud en herstelling voertuigen;€ 250.00;€ 250.00;€ 350.00;€ 350.00;€ 350.00;€ 350.00
BP2014_2019-1/GBB-CBS/0119-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 319,905.00;€ 199,502.63;€ 207,700.19;€ 216,102.70;€ 224,715.26;€ 233,543.14
BP2014_2019-1/GBB-CBS/0119-00/6203000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6203000;500;IE-GEEN;Bezoldigingen contractueel personeel;€ 43,743.00;€ 45,036.58;€ 46,557.49;€ 47,706.43;€ 48,884.09;€ 50,091.19
BP2014_2019-1/GBB-CBS/0119-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 63,277.50;€ 64,859.44;€ 66,480.92;€ 68,142.95;€ 69,846.52;€ 71,592.68
BP2014_2019-1/GBB-CBS/0119-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 76,037.50;€ 79,079.00;€ 82,242.16;€ 84,709.42;€ 87,250.71;€ 89,868.23
BP2014_2019-1/GBB-CBS/0119-00/6213000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6213000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - contractuelen;€ 11,600.00;€ 11,890.00;€ 12,187.25;€ 12,491.93;€ 12,804.23;€ 13,124.34
BP2014_2019-1/GBB-CBS/0119-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 1,668.51;€ 1,303.06;€ 1,329.12;€ 1,355.70;€ 1,382.82;€ 1,410.47
BP2014_2019-1/GBB-CBS/0119-00/6223000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0119-00;6223000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen - contractuelen;€ 292.00;€ 299.30;€ 306.78;€ 314.45;€ 322.31;€ 330.37
