Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2021-3/GBB-CBS/0341-00/6170001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0341-00;6170001;IE-GEEN;Erosiecoördinator;16000;16000;8900;8900;8900;8900
BP2014_2021-3/GBB-CBS/0341-00/7405002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0341-00;7405002;IE-GEEN;Personeelssubsidies algemeen;7350.93;16000;16000;8900;8900;8900
BP2014_2021-3/GBB-CBS/0390-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);1;2;2;2;2;2
BP2014_2021-3/GBB-CBS/0390-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;34842.269999999997;35238.33;36156.79;37098.21;37921.879999999997;38869.93
BP2014_2021-3/GBB-CBS/0390-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;21232;21985.3;22752.43;23333.74;23840.1;24436.1
BP2014_2021-3/GBB-CBS/0390-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;14134;14436.1;14869.18;15240.91;15516.52;15904.43
BP2014_2021-3/GBB-CBS/0390-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0390-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;6186.66;6261.32;6440.36;6623.86;6735.67;6904.06
BP2014_2021-3/GBB-CBS/0390-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;242.62;247.47;252.42;257.47000000000003;257.47000000000003;257.47000000000003
BP2014_2021-3/GBB-CBS/0390-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;262.66000000000003;401.08;409.11;417.29;425.63;434.15
BP2014_2021-3/GBB-CBS/0390-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;112.23;114.48;116.76;119.1;119.1;119.1
BP2014_2021-3/GBB-CBS/0390-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6231003;IE-GEEN;Vakbondspremies;96.84;49.15;49.89;50.63;50.63;50.63
BP2014_2021-3/GBB-CBS/0390-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6231004;IE-GEEN;Maaltijdcheques;2200;2200;2200;2200;2200;2200
BP2014_2021-3/GBB-CBS/0390-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6493000;IE-GEEN;Subsidie Bond Beter Leefmilieu;498;519.99;530.39;541;551.82000000000005;562.86
BP2014_2021-3/GBB-CBS/0390-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0390-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0390-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0390-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;300;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0470-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0470-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;4700;4700;4700;4700;4700;4700
BP2014_2021-3/GBB-CBS/0520-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6001000;IE-GEEN;Aankoop technisch materiaal;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0520-00/6040000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;200;0;0;0;;
BP2014_2021-3/GBB-CBS/0520-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);0;0;0;0;;
BP2014_2021-3/GBB-CBS/0520-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;12054.53;;;;;
BP2014_2021-3/GBB-CBS/0520-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;4928.07;;;;;
BP2014_2021-3/GBB-CBS/0520-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;;;;;
BP2014_2021-3/GBB-CBS/0520-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;275;;;;;
BP2014_2021-3/GBB-CBS/0520-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6231003;IE-GEEN;Vakbondspremies;46.55;;;;;
BP2014_2021-3/GBB-CBS/0520-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0520-00;6231004;IE-GEEN;Maaltijdcheques;315;;;;;
BP2014_2021-3/GBB-CBS/0520-00/7000008/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0520-00;7000008;IE-GEEN;Verkoop van infobrochures;700;700;700;700;700;700
BP2014_2021-3/GBB-CBS/0520-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0520-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;75;0;0;0;;
BP2014_2021-3/GBB-CBS/0521-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0521-00;6159999;IE-GEEN;Overige exploitatiekosten;0;1000;;;;
BP2014_2021-3/GBB-CBS/0521-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0521-00;6493000;IE-GEEN;Toelage toerisme Vlaams-Brabant;4896.5;4896.5;4896.5;4896.5;4896.5;4896.5
BP2014_2021-3/GBB-CBS/0600-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);0;0;0;0;;
BP2014_2021-3/GBB-CBS/0600-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;112672;115488.8;118376.02;121335.42;124203.29;127308.37
BP2014_2021-3/GBB-CBS/0600-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;45570;46401.75;47793.8;48988.65;50025.1;51275.73
BP2014_2021-3/GBB-CBS/0600-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0600-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;715.28;729.58;744.17;759.06;759.06;759.06
BP2014_2021-3/GBB-CBS/0600-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6231003;IE-GEEN;Vakbondspremies;96.84;98.29;99.77;101.26;101.26;101.26
BP2014_2021-3/GBB-CBS/0600-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6231004;IE-GEEN;Maaltijdcheques;3200;3200;3200;3200;3200;3200
BP2014_2021-3/GBB-CBS/0600-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0600-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0600-00/7020004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0600-00;7020004;IE-GEEN;Verstrekken van Stedenbouwkundige inlichtingen;17000;17000;17000;17000;17000;17000
BP2014_2021-3/GBB-CBS/0600-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0600-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0610-00/2200100/BESTUUR/CBS/IE6/U;GBB-CBS;0610-00;2200100;IE6;Onbebouwde terreinen - landbouwgronden - gemeenschapsgoederen;181386.46;30000;;;;
BP2014_2021-3/GBB-CBS/0610-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0610-00;6493000;IE-GEEN;Honoraria GECORO-voorzitter;1500;;1500;;1500;
BP2014_2021-3/GBB-CBS/0620-00/7500000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0620-00;7500000;IE-GEEN;Dividenden Demer en Dijle;0;0;500;500;500;500
BP2014_2021-3/GBB-CBS/0621-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0621-00;7406999;IE-GEEN;subsidie actualisatie leegstandregister;115;115;115;115;115;115
BP2014_2021-3/GBB-CBS/0640-00/6599999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0640-00;6599999;IE-GEEN;Overige diverse financiÃ«le kosten;0;120;120;120;120;120
BP2014_2021-3/GBB-CBS/0640-00/7500000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0640-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;212600;212600;212600;212600;212600;212600
BP2014_2021-3/GBB-CBS/0640-00/7599999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0640-00;7599999;IE-GEEN;Dividenden intercommunale vereniging voor electriciteitsvoorziening;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0650-00/6599999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0650-00;6599999;IE-GEEN;Overige diverse financiÃ«le kosten;0;30;30;30;30;30
BP2014_2021-3/GBB-CBS/0650-00/7500000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0650-00;7500000;IE-GEEN;Opbrengsten uit financiÃ«le vaste activa;64600;64600;64600;64600;64600;64600
BP2014_2021-3/GBB-CBS/0650-00/7599999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0650-00;7599999;IE-GEEN;Dividenden intercommunale vereniging voor gasvoorziening;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0670-00/2289000/BESTUUR/CBS/IE6/U;GBB-CBS;0670-00;2289000;IE6;Overige onroerende infrastructuur;;40000;35000;40000;;
BP2014_2021-3/GBB-CBS/0670-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0670-00;6110000;IE-GEEN;Openbare verlichting;108500;93636;95508.72;97418.89;98000;98000
BP2014_2021-3/GBB-CBS/0670-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0670-00;6150300;IE-GEEN;Onderhoud openbare verlichting;32000;19000;19000;19000;19000;19000
BP2014_2021-3/GBB-CBS/0680-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0680-00;2300000;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0680-00/2430000/BESTUUR/CBS/IE6/U;GBB-CBS;0680-00;2430000;IE6;vervanging auto JIP-072 (2000);0;24000;;35000;;
BP2014_2021-3/GBB-CBS/0680-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6001000;IE-GEEN;Aankoop technisch materiaal;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0680-00/6103501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6103501;IE-GEEN;Benodigdheden voor aanleg en onderhoud van wegen;10000;10000;10000;10000;10000;10000
BP2014_2021-3/GBB-CBS/0680-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);10;16;16;16;16;16
BP2014_2021-3/GBB-CBS/0680-00/6141999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6141999;IE-GEEN;Overige administratiekosten;100;100;100;100;100;100
BP2014_2021-3/GBB-CBS/0680-00/6150001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6150001;IE-GEEN;Aankoop klein materieel;2000;0;0;0;;
BP2014_2021-3/GBB-CBS/0680-00/6150011/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6150011;IE-GEEN;Kosten werkkleding;4400;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0680-00/6150200/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6150200;IE-GEEN;Huur technisch materieel;;4000;4000;4000;4000;4000
BP2014_2021-3/GBB-CBS/0680-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;3000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0680-00/6160001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;;7500;7500;7500;7500;7500
BP2014_2021-3/GBB-CBS/0680-00/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;;4500;4500;4500;4500;4500
BP2014_2021-3/GBB-CBS/0680-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;154924;158797.1;162767.03;166836.20000000001;170533.54;174796.88
BP2014_2021-3/GBB-CBS/0680-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;170193.56;174623.4;186163.98;190818.08;185791.89;190436.68
BP2014_2021-3/GBB-CBS/0680-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;62833.25;63537.51;65289.14;67089.45;68297.08;70004.509999999995
BP2014_2021-3/GBB-CBS/0680-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0680-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;47984.98;49164.61;51573.72;52813.06;54676.11;55993.02
BP2014_2021-3/GBB-CBS/0680-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-34250.01;-34250.01;-34250.01;-34250.01;-34250.01;-34250.01
BP2014_2021-3/GBB-CBS/0680-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;1244.01;1268.8900000000001;1294.26;1320.15;1320.15;1320.15
BP2014_2021-3/GBB-CBS/0680-00/6222000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6222000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0680-00/6222100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6222100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;1400;;;;;
BP2014_2021-3/GBB-CBS/0680-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;1581.06;3185.01;3248.71;3313.69;3379.96;3447.56
BP2014_2021-3/GBB-CBS/0680-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;0;1692.25;1742.05;1793.11;1793.11;1793.11
BP2014_2021-3/GBB-CBS/0680-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1700;1700;1700;1700;1700;1700
BP2014_2021-3/GBB-CBS/0680-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6231003;IE-GEEN;Vakbondspremies;532.63;540.62;548.72;556.96;556.96;556.96
BP2014_2021-3/GBB-CBS/0680-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6231004;IE-GEEN;Maaltijdcheques;15000;14850;14850;14850;15000;15000
BP2014_2021-3/GBB-CBS/0680-00/6491000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6491000;IE-GEEN;Toelage aanplantingen;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0680-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6493000;IE-GEEN;Toelage Regionaal Landschap Dijleland;5982.77;6042.56;6163.41;6286.68;6412.41;6540.66
BP2014_2021-3/GBB-CBS/0680-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0680-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0680-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0680-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0680-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0680-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;2100;2100;2100;2100;2100;2100
BP2014_2021-3/GBB-CBS/0690-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0690-00;7040999;IE-GEEN;Retributie op werken aan nutsvoorzieningen;26091.51;24969.05;24969.05;24969.05;24969.05;24969.05
BP2014_2021-3/GBB-CBS/0701-00/2210500/BESTUUR/CBS/IE6/U;GBB-CBS;0701-00;2210500;IE6;Gebouwen - culturele gebouwen - gemeenschapsgoederen;0;80000;350000;;490000;
BP2014_2021-3/GBB-CBS/0701-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0701-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;0;3000;;;;
BP2014_2021-3/GBB-CBS/0701-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0701-00;2400000;IE6;Meubilair - gemeenschapsgoederen;2200;8500;;9000;;
BP2014_2021-3/GBB-CBS/0701-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0701-00;2410000;IE6;Overdracht krediet van 2015 naar 2016;0;2900;4000;;;
BP2014_2021-3/GBB-CBS/0701-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6001000;IE-GEEN;Aankoop technisch materiaal;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;30000;18000;15000;15000;15000;15000
BP2014_2021-3/GBB-CBS/0701-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;51150;20000;20000;20000;20000;20000
BP2014_2021-3/GBB-CBS/0701-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6110000;IE-GEEN;Elektriciteit;34500;34500;34500;34500;34500;34500
BP2014_2021-3/GBB-CBS/0701-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6111000;IE-GEEN;Gas;32000;30000;30000;30000;30000;30000
BP2014_2021-3/GBB-CBS/0701-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6113000;IE-GEEN;Water;11000;10000;10000;10000;10000;10000
BP2014_2021-3/GBB-CBS/0701-00/6131002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6131002;IE-GEEN;Erelonen en vergoedingen consultancy;;1500;;;;
BP2014_2021-3/GBB-CBS/0701-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6139999;IE-GEEN;Vrijwilligers cultuur;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6141001;IE-GEEN;Kantoorbenodigdheden;2000;3000;3000;3000;3000;3000
BP2014_2021-3/GBB-CBS/0701-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6141002;IE-GEEN;Documentatie en abonnementen;400;400;400;400;400;400
BP2014_2021-3/GBB-CBS/0701-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;5800;5800;5800;5800;5800;5800
BP2014_2021-3/GBB-CBS/0701-00/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;7000;7000;7000;7000;7000;7000
BP2014_2021-3/GBB-CBS/0701-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;4000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0701-00/6142800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;11000;11000;11000;11000;11000;11000
BP2014_2021-3/GBB-CBS/0701-00/6143007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6143007;IE-GEEN;Publiciteit, advertenties & info;500;4250;750;4250;750;4250
BP2014_2021-3/GBB-CBS/0701-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;400;400;400;400;400;400
BP2014_2021-3/GBB-CBS/0701-00/6150001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6150001;IE-GEEN;Aankoop klein materieel;2500;2500;2500;2500;2500;2500
BP2014_2021-3/GBB-CBS/0701-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0701-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;6000;6000;6000;6000;6000;6000
BP2014_2021-3/GBB-CBS/0701-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;1200;1200;1200;1200;1200;1200
BP2014_2021-3/GBB-CBS/0701-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6159999;IE-GEEN;Overige exploitatiekosten;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0701-00/6160001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0701-00/6160003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;100;100;100;100;;
BP2014_2021-3/GBB-CBS/0701-00/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;1600;1600;1600;1600;1600;1600
BP2014_2021-3/GBB-CBS/0701-00/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;350;350;350;350;350;350
BP2014_2021-3/GBB-CBS/0701-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;1000;1000;1000;1000;;
BP2014_2021-3/GBB-CBS/0701-00/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7000006;IE-GEEN;Verkoop van groene stroom;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7040999;IE-GEEN;Terugvordering schade zaalverhuur+materiaal;1300;1300;1300;1300;1300;1300
BP2014_2021-3/GBB-CBS/0701-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;49500;49500;49500;49500;49500;49500
BP2014_2021-3/GBB-CBS/0701-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/7405002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7405002;IE-GEEN;Personeelssubsidies algemeen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;3532.45;1824.75;1824.75;1824.75;1824.75;1824.75
BP2014_2021-3/GBB-CBS/0701-00/7409999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7409999;IE-GEEN;Eeneurosubsidie;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0701-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0703-00;2400000;IE6;bureaustoelen;0;;;;;
BP2014_2021-3/GBB-CBS/0703-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0703-00;2410000;IE6;Overdracht krediet van 2015 naar 2016;1344.79;3000;;;;
