Code;Actie;Beleidsitem;Alg. rek.;Investeringsenveloppe;Omschrijving;Res. raming
GBB-CBS/0703-00/2410000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0703-00;2410000;IE6;Overdracht krediet van 2015 naar 2016;€ 1.500,00
GBB-CBS/0703-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 4.500,00
GBB-CBS/0703-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 750,00
GBB-CBS/0703-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 6.000,00
GBB-CBS/0703-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6110000;IE-GEEN;Elektriciteit;€ 1.725,00
GBB-CBS/0703-00/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6111000;IE-GEEN;Gas;€ 2.000,00
GBB-CBS/0703-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6113000;IE-GEEN;Water;€ 500,00
GBB-CBS/0703-00/6131002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6131002;IE-GEEN;Erelonen en vergoedingen consultancy;€ 2.650,00
GBB-CBS/0703-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 0,00
GBB-CBS/0703-00/6141002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6141002;IE-GEEN;Documentatie en abonnementen;€ 3.200,00
GBB-CBS/0703-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 1.400,00
GBB-CBS/0703-00/6141006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 158,00
GBB-CBS/0703-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 2,00
GBB-CBS/0703-00/6141999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6141999;IE-GEEN;Overige administratiekosten;€ 700,00
GBB-CBS/0703-00/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 1.300,00
GBB-CBS/0703-00/6142800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;€ 7.800,00
GBB-CBS/0703-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 250,00
GBB-CBS/0703-00/6150002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;€ 34.000,00
GBB-CBS/0703-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 50,00
GBB-CBS/0703-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 2.000,00
GBB-CBS/0703-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 81.450,83
GBB-CBS/0703-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 45.737,78
GBB-CBS/0703-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 37.222,00
GBB-CBS/0703-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0703-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 10.498,07
GBB-CBS/0703-00/6219000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);€ -17.125,03
GBB-CBS/0703-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 952,33
GBB-CBS/0703-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 525,31
GBB-CBS/0703-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 843,45
GBB-CBS/0703-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 1.648,36
GBB-CBS/0703-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6231003;IE-GEEN;Vakbondspremies;€ 290,52
GBB-CBS/0703-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0703-00;6231004;IE-GEEN;Maaltijdcheques;€ 6.100,00
GBB-CBS/0703-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0703-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0703-00/7000001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0703-00;7000001;IE-GEEN;Verkoop van collecties;€ 400,00
GBB-CBS/0703-00/7020999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0703-00;7020999;IE-GEEN;Ontvangsten bibliotheek;€ 23.000,00
GBB-CBS/0703-00/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0703-00;7404999;IE-GEEN;Subsidie participatie prov. bibliotheeksysteem;€ 1.580,00
GBB-CBS/0703-00/7405002/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0703-00;7405002;IE-GEEN;Personeelssubsidies algemeen;€ 0,00
GBB-CBS/0703-00/7405999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0703-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 1.004,81
GBB-CBS/0703-00/7405999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0703-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;
GBB-CBS/0703-00/7406999/BESTUUR/CBS/400/IE-GEEN/O;GBB-CBS;0703-00;7406999;IE-GEEN;subsidie interbibliothecair leenverkeer;€ 1.000,00
GBB-CBS/0703-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0703-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 750,00
GBB-CBS/0709-00/2300000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0709-00;2300000;IE6;Overdracht krediet van 2015 naar 2016;€ 8.000,00
GBB-CBS/0709-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 18.500,00
GBB-CBS/0709-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 3.000,00
GBB-CBS/0709-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6110000;IE-GEEN;Elektriciteit;€ 10.400,00
GBB-CBS/0709-00/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6111000;IE-GEEN;Gas;€ 20.000,00
GBB-CBS/0709-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6113000;IE-GEEN;Water;€ 3.500,00
GBB-CBS/0709-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 7.000,00
GBB-CBS/0709-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 1.500,00
GBB-CBS/0709-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 1.200,00
GBB-CBS/0709-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;€ 2.000,00
GBB-CBS/0709-00/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 250,00
GBB-CBS/0709-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 1.500,00
GBB-CBS/0709-00/6400001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6400001;IE-GEEN;Roerende voorheffing;€ 7.500,00
GBB-CBS/0709-00/6409999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6409999;IE-GEEN;Overige werkingsbelastingen;€ 0,00
GBB-CBS/0709-00/6430100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0709-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;€ 1.700,00
GBB-CBS/0709-00/7000006/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0709-00;7000006;IE-GEEN;Verkoop van groene stroom;€ 2.000,00
GBB-CBS/0709-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0709-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;
GBB-CBS/0709-00/7060001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0709-00;7060001;IE-GEEN;Opbrengsten uit concessies;€ 30.500,00
GBB-CBS/0709-00/7070000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0709-00;7070000;IE-GEEN;Doorfacturatie - nutsvoorzieningen;€ 5.400,00
GBB-CBS/0710-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0710-00;6159999;IE-GEEN;Feest. & plechtigheden : techn. benod. vr rechts. verbruik;€ 9.000,00
GBB-CBS/0710-00/6491000/BESTUUR/CBS/410/IE-GEEN/U;GBB-CBS;0710-00;6491000;IE-GEEN;Toegestane werkingssubsidies aan gezinnen;
GBB-CBS/0710-00/6491000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0710-00;6491000;IE-GEEN;Geboortepremie;€ 7.000,00
GBB-CBS/0710-00/6491000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0710-00;6491000;IE-GEEN;Toegestane werkingssubsidies aan gezinnen;
GBB-CBS/0719-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0719-00;6110000;IE-GEEN;Elektriciteit;€ 1.178,73
GBB-CBS/0720-00/1500000/BESTUUR/CBS/300/IE6/O;GBB-CBS;0720-00;1500000;IE6;Overdracht krediet van 2015 naar 2016;€ 722,15
GBB-CBS/0720-00/2140000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0720-00;2140000;IE6;Plannen en studies;€ 30.976,00
GBB-CBS/0729-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0729-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 1.000,00
GBB-CBS/0729-00/6640000/BESTUUR/CBS/470/IE6/U;GBB-CBS;0729-00;6640000;IE6;Toegestane investeringssubsidies;€ 0,00
GBB-CBS/0740-00/2200200/BESTUUR/CBS/0/IE6/U;GBB-CBS;0740-00;2200200;IE6;Overdracht krediet van 2015 naar 2016;€ 4.605,81
GBB-CBS/0740-00/2200500/BESTUUR/CBS/0/IE6/U;GBB-CBS;0740-00;2200500;IE6;Onbebouwde terreinen - sport- en speelpleinen - gemeenschapsgoederen;€ 146.000,00
GBB-CBS/0740-00/2400000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0740-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;€ 4.000,00
GBB-CBS/0740-00/2430000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0740-00;2430000;IE6;tractor onderhoud kunstgrasveld;€ 6.065,73
GBB-CBS/0740-00/4943000/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0740-00;4943000;IE-GEEN;Vorderingen wegens toegestane leningen die binnen het jaar vervallen;€ 18.282,44
GBB-CBS/0740-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 9.000,00
GBB-CBS/0740-00/6100800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6100800;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (lange termijn);€ 251.460,00
GBB-CBS/0740-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 1.500,00
GBB-CBS/0740-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 2.800,00
GBB-CBS/0740-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6110000;IE-GEEN;Elektriciteit;€ 810,57
GBB-CBS/0740-00/6120999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6120999;IE-GEEN;Overige verzekeringen;€ 700,00
GBB-CBS/0740-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 100,00
GBB-CBS/0740-00/6141002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6141002;IE-GEEN;Documentatie en abonnementen;€ 115,00
GBB-CBS/0740-00/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 200,00
GBB-CBS/0740-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 4,00
GBB-CBS/0740-00/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 200,00
GBB-CBS/0740-00/6143007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6143007;IE-GEEN;Publiciteit, advertenties & info;€ 1.550,00
GBB-CBS/0740-00/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 750,00
GBB-CBS/0740-00/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 200,00
GBB-CBS/0740-00/6150006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150006;IE-GEEN;Lidmaatschappen;€ 1.220,00
GBB-CBS/0740-00/6150011/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150011;IE-GEEN;Kosten werkkleding;€ 500,00
GBB-CBS/0740-00/6150015/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150015;IE-GEEN;Beheersvergoeding (dienstenvergoeding aan derden);€ 35.342,50
GBB-CBS/0740-00/6150300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;€ 1.000,00
GBB-CBS/0740-00/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 1.150,00
GBB-CBS/0740-00/6153501/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6153501;IE-GEEN;Aankoop houtsnippers;€ 2.500,00
GBB-CBS/0740-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 1.500,00
GBB-CBS/0740-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 87.567,73
GBB-CBS/0740-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 83.965,42
GBB-CBS/0740-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 34.710,73
GBB-CBS/0740-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0740-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 25.530,19
GBB-CBS/0740-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 740,53
GBB-CBS/0740-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 945,56
GBB-CBS/0740-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 652,33
GBB-CBS/0740-00/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 1.163,60
GBB-CBS/0740-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6231003;IE-GEEN;Vakbondspremies;€ 242,10
GBB-CBS/0740-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6231004;IE-GEEN;Maaltijdcheques;€ 8.000,00
GBB-CBS/0740-00/6409999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6409999;IE-GEEN;Overige werkingsbelastingen;
GBB-CBS/0740-00/6430100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0740-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;€ 10.098,00
GBB-CBS/0740-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0740-00;6493000;IE-GEEN;Onderhoud voetbalterreinen;€ 12.000,00
GBB-CBS/0740-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0740-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0740-00/6500100/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0740-00;6500100;IE-GEEN;FinanciÃ«le kosten leasingschulden;€ 0,00
GBB-CBS/0740-00/6640000/BESTUUR/CBS/800/IE6/U;GBB-CBS;0740-00;6640000;IE6;Overdracht krediet van 2015 naar 2016;€ 1.358,12
GBB-CBS/0740-00/7010002/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7010002;IE-GEEN;Inschrijvingsgelden;€ 55.000,00
GBB-CBS/0740-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7040999;IE-GEEN;Andere terugvorderingen en tussenkomsten;€ 5.046,50
GBB-CBS/0740-00/7050001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;€ 29.700,00
GBB-CBS/0740-00/7060999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7060999;IE-GEEN;AGB - sporthal;€ 207.619,98
GBB-CBS/0740-00/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0740-00;7404999;IE-GEEN;Subsidie BLOSO;€ 0,00
GBB-CBS/0740-00/7405999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0740-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 2.115,28
GBB-CBS/0740-00/7406999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0740-00;7406999;IE-GEEN;Overige specifieke projectsubsidies;€ 7.569,75
GBB-CBS/0740-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 1.100,00
GBB-CBS/0740-00/7590000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0740-00;7590000;IE-GEEN;Intresten op toegestane leningen;€ 0,00
GBB-CBS/0750-00/2300000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0750-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;€ 1.500,00
GBB-CBS/0750-00/6102001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6102001;IE-GEEN;Periodieke erfpachtvergoedingen;€ 1.500,00
GBB-CBS/0750-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 750,00
GBB-CBS/0750-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 500,00
GBB-CBS/0750-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6110000;IE-GEEN;Elektriciteit;€ 3.450,00
GBB-CBS/0750-00/6112000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6112000;IE-GEEN;Stookolie;€ 1.000,00
GBB-CBS/0750-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6113000;IE-GEEN;Water;€ 206,05
GBB-CBS/0750-00/6120999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6120999;IE-GEEN;Overige verzekeringen;€ 600,00
GBB-CBS/0750-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,70
GBB-CBS/0750-00/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 100,00
GBB-CBS/0750-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6159999;IE-GEEN;Terugbetalingen deelname activiteiten;€ 0,00
GBB-CBS/0750-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 41.210,83
GBB-CBS/0750-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 12.187,25
GBB-CBS/0750-00/6219000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);€ -34.250,01
GBB-CBS/0750-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 420,25
GBB-CBS/0750-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 183,11
GBB-CBS/0750-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6231003;IE-GEEN;Vakbondspremies;€ 48,42
GBB-CBS/0750-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0750-00;6231004;IE-GEEN;Maaltijdcheques;€ 1.350,00
GBB-CBS/0750-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0750-00/7010002/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0750-00;7010002;IE-GEEN;Inschrijvingsgelden;€ 14.000,00
GBB-CBS/0750-00/7050001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0750-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;€ 1.750,00
GBB-CBS/0750-00/7050002/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0750-00;7050002;IE-GEEN;Opbrengsten uit verhuur woningen en flats;€ 0,00
GBB-CBS/0750-00/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0750-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;€ 0,00
GBB-CBS/0750-00/7405999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0750-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 353,54
GBB-CBS/0750-00/7405999/BESTUUR/CBS/800/IE-GEEN/O;GBB-CBS;0750-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;
GBB-CBS/0750-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0750-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 200,00
GBB-CBS/0790-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0790-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 3.000,00
GBB-CBS/0790-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0790-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 2.500,00
GBB-CBS/0790-01/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-01;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;€ 1.900,00
GBB-CBS/0790-02/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-02;6494000;IE-GEEN;Werkingstoelage St.-Hilarius  & andere kerkfabrieken;€ 3.294,40
GBB-CBS/0790-03/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-03;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;€ 38.839,00
